loan_id,borrower_id,disbursement_date,loan_amount_ngn,loan_term_days,interest_rate_pct,credit_score_at_approval,approval_threshold_override,status,due_date
LND8CE98B6,BRWC4845291,2023-10-17,409453,90,43.84,785,False,repaid,2024-01-15
LN4915AD94,BRWC4845291,2023-10-06,8071,90,43.5,812,False,repaid,2024-01-04
LN327DA533,BRW5C70C6E7,2023-08-21,26014,30,33.58,363,False,repaid,2023-09-20
LNA38100E2,BRWC6A1A3B8,2024-01-29,36958,30,38.99,582,True,defaulted,2024-02-28
LN0B1EDDBA,BRWA2D789E4,2022-07-12,44801,30,38.57,537,False,repaid,2022-08-11
LN7A0E21AD,BRW4CE0BB6A,2023-06-25,130030,60,44.0,742,False,defaulted,2023-08-24
LN356F701E,BRWA06FC435,2022-07-27,99786,14,45.65,544,False,defaulted,2022-08-10
LN2D2D3ED6,BRW4DDF47CD,2023-11-03,6405,14,27.59,844,True,repaid,2023-11-17
LN47506B0B,BRW4DDF47CD,2022-10-15,28296,60,36.26,651,False,repaid,2022-12-14
LNFB0782E0,BRW7A1B3D4D,2023-05-21,39293,30,23.99,763,False,repaid,2023-06-20
LNC9CB0853,BRW7A1B3D4D,2023-10-27,10832,30,30.96,706,False,repaid,2023-11-26
LN03372A7F,BRW7A1B3D4D,2023-02-09,192242,60,31.92,850,False,repaid,2023-04-10
LNE59AC423,BRWEE675AA6,2022-10-23,151470,30,30.96,413,False,repaid,2022-11-22
LNDF0F4DC5,BRWF172C271,2023-08-09,173346,90,44.56,472,False,repaid,2023-11-07
LNE485C739,BRW96D8BAD6,2023-03-18,39420,14,39.81,768,False,repaid,2023-04-01
LN17F4901E,BRW96D8BAD6,2024-02-11,8185,90,19.74,806,False,repaid,2024-05-11
LNFBA5EAFC,BRW96D8BAD6,2024-08-14,25500,90,21.73,765,True,active,2024-11-12
LN631E5B30,BRWBF86B92A,2023-06-10,60870,30,47.59,691,False,repaid,2023-07-10
LN0809CA92,BRWBF86B92A,2023-03-05,16984,30,41.76,644,False,repaid,2023-04-04
LN63BB4953,BRWBF86B92A,2024-02-07,49440,14,21.85,594,False,repaid,2024-02-21
LNDCD61DBB,BRW20DE90D6,2023-12-04,23121,7,35.86,806,False,repaid,2023-12-11
LN723A9F8C,BRW4417A80B,2023-03-18,22934,7,46.44,589,False,repaid,2023-03-25
LN82D724B8,BRWFC0CAB80,2023-03-14,329370,30,46.21,827,True,repaid,2023-04-13
LNA98E4A37,BRW770753B9,2024-08-19,14156,30,18.36,507,True,repaid,2024-09-18
LN9504EA32,BRW770753B9,2023-10-09,95585,7,44.1,547,False,repaid,2023-10-16
LN5BA0F6A9,BRWD241E220,2024-03-20,33584,14,46.41,707,True,defaulted,2024-04-03
LN9CF557BE,BRWF875109F,2023-04-14,445447,30,21.17,484,False,repaid,2023-05-14
LN48878C58,BRW3EC23C57,2023-02-08,42820,30,28.37,352,False,repaid,2023-03-10
LN988E4E19,BRW3EC23C57,2024-03-19,108349,7,40.23,747,True,repaid,2024-03-26
LNEF0FA4DE,BRW3EC23C57,2024-02-18,182186,30,44.54,757,False,repaid,2024-03-19
LN20374012,BRWC55495DC,2024-09-29,44562,14,47.59,414,False,active,2024-10-13
LNE278E3BC,BRWC55495DC,2023-05-21,42182,30,20.53,389,False,repaid,2023-06-20
LN99A82E20,BRWA2411C4D,2023-08-06,96472,90,27.76,700,False,repaid,2023-11-04
LNC517AFD1,BRWA2411C4D,2022-08-30,23094,7,24.31,520,False,repaid,2022-09-06
LNF216D3E2,BRW3AA751EB,2024-08-05,32420,30,22.51,307,False,repaid,2024-09-04
LN7C0359CC,BRW22EC6FAD,2023-08-27,37782,30,45.07,820,True,repaid,2023-09-26
LNC4496E2D,BRW22EC6FAD,2023-08-31,25945,90,24.54,523,False,repaid,2023-11-29
LN16318DCC,BRW22EC6FAD,2022-06-15,7843,7,30.72,443,False,repaid,2022-06-22
LN774D2C81,BRW0AA4A0C2,2023-08-31,155510,90,27.27,423,False,repaid,2023-11-29
LNBF461589,BRW0AA4A0C2,2023-09-17,125837,60,42.6,521,False,repaid,2023-11-16
LN4935E9C3,BRW0AA4A0C2,2023-05-29,48919,30,40.05,366,False,repaid,2023-06-28
LN41A25714,BRW4ECA7E6F,2023-09-20,132204,30,43.29,827,False,repaid,2023-10-20
LN9BD588A0,BRW2685BC20,2024-01-04,389232,60,19.25,718,True,repaid,2024-03-04
LN4798A930,BRWF22CFE23,2024-07-27,107391,90,40.1,457,False,active,2024-10-25
LN6051EDAD,BRWF22CFE23,2023-11-11,73141,14,20.78,488,False,repaid,2023-11-25
LN0EC824BA,BRWF22CFE23,2023-02-27,36454,30,19.35,433,False,repaid,2023-03-29
LNC5953140,BRW829ACFA5,2022-10-26,25112,90,22.66,783,True,written_off,2023-01-24
LN846F3241,BRWF3D0A926,2022-10-25,102512,14,23.71,452,False,repaid,2022-11-08
LN841FCCD1,BRWF3D0A926,2022-11-04,46809,14,34.71,612,False,repaid,2022-11-18
LN034D651F,BRW88B6952D,2024-09-02,136094,30,47.96,779,False,active,2024-10-02
LNC31CB5AB,BRW30CE3D2C,2023-10-24,226371,30,29.98,748,False,repaid,2023-11-23
LN938392DE,BRW8A56FCE0,2023-06-22,426194,30,27.28,304,False,repaid,2023-07-22
LN8191AFEB,BRW8A56FCE0,2023-11-13,15405,30,37.0,643,False,repaid,2023-12-13
LN978FB1FF,BRW8A56FCE0,2022-11-17,148830,30,22.28,449,False,repaid,2022-12-17
LNFEF6C1D1,BRW3317D3A2,2024-09-12,416463,14,32.03,469,False,written_off,2024-09-26
LN05840870,BRW5EC555C5,2024-04-19,21601,60,35.98,407,True,written_off,2024-06-18
LN6E7045F6,BRW6D355D91,2022-08-29,29800,30,38.86,695,False,repaid,2022-09-28
LN7E70C8F6,BRW6D355D91,2023-09-26,342522,90,38.41,560,False,repaid,2023-12-25
LN49DF56C5,BRWEF2EE012,2024-03-27,45809,60,42.0,737,False,repaid,2024-05-26
LN93C5A993,BRWEF2EE012,2023-01-22,494360,60,21.04,533,False,repaid,2023-03-23
LN5BF2F750,BRW82CABA04,2022-06-29,42965,14,41.7,369,False,repaid,2022-07-13
LN7EECC2E2,BRWD7FBFDAB,2023-10-19,21233,30,20.3,461,False,repaid,2023-11-18
LN393EBD3E,BRW97DB0662,2023-10-27,58148,60,24.49,546,False,repaid,2023-12-26
LN97B5EF3A,BRWCEAACD94,2023-02-04,30885,60,23.04,304,False,repaid,2023-04-05
LNA6C416C8,BRWCEAACD94,2022-07-17,13008,14,28.43,335,False,repaid,2022-07-31
LN5C2D5323,BRWCEAACD94,2022-06-19,21048,90,38.68,627,False,repaid,2022-09-17
LNFDC7F448,BRWEB31A550,2022-06-06,48001,60,42.62,650,False,repaid,2022-08-05
LN00E5147F,BRW49033124,2023-03-29,334836,60,29.18,822,False,repaid,2023-05-28
LN0A343E2A,BRW50BF1DCD,2023-03-19,24952,60,31.57,359,False,repaid,2023-05-18
LN4F3ADE47,BRW4B6F5354,2022-10-23,17214,30,33.59,543,False,repaid,2022-11-22
LNC19E8D62,BRW583B3B12,2023-12-11,124196,90,29.41,483,False,repaid,2024-03-10
LNA66BBAB0,BRW583B3B12,2024-04-28,29553,7,28.51,377,False,written_off,2024-05-05
LN1ED21ADD,BRW583B3B12,2024-05-29,144620,30,31.1,343,False,defaulted,2024-06-28
LN2A01FDF0,BRW9ABBD375,2024-06-12,106389,14,30.03,805,False,written_off,2024-06-26
LN6E3F21EA,BRW9ABBD375,2023-10-31,33377,14,27.99,438,False,defaulted,2023-11-14
LN6D97E174,BRW03F32251,2023-02-18,165979,60,26.97,474,False,repaid,2023-04-19
LNB30B3B55,BRW6207861D,2024-09-04,27151,90,36.25,312,False,active,2024-12-03
LN54B10A8B,BRW398A7208,2022-08-16,27460,7,27.6,627,True,repaid,2022-08-23
LN953F2740,BRWDDBF04A7,2023-07-28,66328,90,32.76,816,True,repaid,2023-10-26
LN5F7A87C1,BRW477555B6,2023-12-25,19891,60,33.3,601,False,repaid,2024-02-23
LN890216A2,BRW477555B6,2023-04-26,460860,30,47.46,752,False,repaid,2023-05-26
LN2B15B264,BRWF6F0AD39,2024-06-12,17281,14,20.7,541,False,repaid,2024-06-26
LNEBD0B97B,BRWA372C71B,2024-09-24,161983,14,35.9,846,True,active,2024-10-08
LNF91C24AA,BRWE2B0BD58,2022-12-01,31294,30,43.68,780,False,repaid,2022-12-31
LNA64A0303,BRWA2514244,2022-08-19,35204,60,35.0,660,False,repaid,2022-10-18
LN0EF191B0,BRWF769B098,2023-12-22,73479,30,37.81,560,False,repaid,2024-01-21
LN9EDA42D1,BRWF769B098,2022-06-26,242075,30,47.9,833,False,defaulted,2022-07-26
LN3BB1D77E,BRWF769B098,2023-03-08,156660,60,20.14,711,False,repaid,2023-05-07
LNC1473D09,BRWF44E2873,2022-10-11,31155,14,27.19,456,False,repaid,2022-10-25
LN83FDACA6,BRWF44E2873,2022-08-16,36665,90,25.55,456,False,repaid,2022-11-14
LN8A9CF913,BRWF44E2873,2023-05-25,168520,90,43.86,750,False,repaid,2023-08-23
LNBB3534F4,BRWD822B08E,2022-07-31,28154,30,33.06,785,False,repaid,2022-08-30
LNEAAAAE56,BRWD822B08E,2022-11-26,99854,90,36.81,647,False,repaid,2023-02-24
LN79A2A3C7,BRWE6822A98,2023-02-17,45134,7,33.86,733,False,repaid,2023-02-24
LN10E80D79,BRWADFD542D,2023-03-21,22469,30,41.88,538,False,repaid,2023-04-20
LN0EF034EE,BRWADFD542D,2023-05-22,70301,14,41.67,726,False,repaid,2023-06-05
LN14E65E35,BRWAA46E4F9,2023-02-10,111519,30,30.72,699,False,defaulted,2023-03-12
LNDD6767C3,BRW438BB5B6,2024-08-07,22157,7,28.3,500,True,repaid,2024-08-14
LN7DBE5CF9,BRW711953F8,2023-07-31,16228,14,26.5,522,True,repaid,2023-08-14
LN34673BDF,BRW711953F8,2023-02-28,12680,30,21.16,597,False,repaid,2023-03-30
LN5C5290C3,BRW711953F8,2023-05-14,353631,14,40.96,640,False,repaid,2023-05-28
LN2B50BFDF,BRW88DD62E7,2023-12-20,24613,30,22.84,817,True,repaid,2024-01-19
LN1B8440B2,BRWD9EBE07B,2023-07-23,95519,14,33.03,595,False,repaid,2023-08-06
LND700A15B,BRWEE9A85E1,2023-02-15,134728,30,37.35,840,False,repaid,2023-03-17
LN6461311B,BRWA1071556,2023-06-04,5137,14,37.53,422,False,repaid,2023-06-18
LN02C44EEE,BRWA1071556,2024-08-25,23216,30,42.38,540,True,repaid,2024-09-24
LNC5BAD2DA,BRW1C6CC151,2023-02-22,69981,30,27.0,393,False,repaid,2023-03-24
LN9C9EF595,BRW1C6CC151,2023-01-31,40066,60,45.63,348,False,repaid,2023-04-01
LN7F701D8B,BRWADFD271E,2022-06-14,152042,30,30.4,686,False,repaid,2022-07-14
LN5CABA0B4,BRWADFD271E,2024-07-07,76854,30,46.67,365,False,repaid,2024-08-06
LN66847754,BRW4C8DE8D5,2023-07-01,32835,30,27.55,658,False,written_off,2023-07-31
LNBE62987A,BRW4C8DE8D5,2022-10-21,17518,60,47.49,560,False,repaid,2022-12-20
LNFEF8781F,BRWB8ADFE9F,2024-09-08,184071,30,29.73,415,False,active,2024-10-08
LN696F97CD,BRW253A2C28,2024-07-05,40913,60,36.54,773,False,repaid,2024-09-03
LNA580F0BF,BRW991DF61B,2024-07-10,38112,90,26.35,363,False,active,2024-10-08
LN24F8BA34,BRW991DF61B,2023-03-04,30706,14,34.0,800,False,repaid,2023-03-18
LN2FC28CBB,BRWAE92421C,2024-06-05,42933,90,35.99,629,False,repaid,2024-09-03
LN364E5ED4,BRWB4A59541,2023-04-28,105926,60,28.2,815,False,repaid,2023-06-27
LNA956F31E,BRWF24A3AD9,2024-01-10,44375,30,36.77,744,True,repaid,2024-02-09
LNB609AF60,BRWD017ED15,2024-01-22,22864,14,19.67,587,False,repaid,2024-02-05
LN5802C759,BRW477F3D6F,2024-09-05,6665,30,30.77,719,False,active,2024-10-05
LN4768806A,BRWFB386BCB,2024-02-23,445369,30,43.36,702,True,repaid,2024-03-24
LNA20D21E9,BRWF9A2D565,2022-08-29,37794,7,26.57,440,False,repaid,2022-09-05
LN1F2A511A,BRWF9A2D565,2022-09-15,122725,30,36.2,362,False,repaid,2022-10-15
LNEB224CBF,BRW5B8F2107,2023-07-21,91282,30,46.36,781,False,repaid,2023-08-20
LN6A79027D,BRWB11212F3,2024-09-20,32351,30,34.8,528,False,active,2024-10-20
LN87E04B7F,BRWEAB76D79,2024-06-14,15139,30,42.88,638,False,repaid,2024-07-14
LND3ACEA19,BRWEAB76D79,2023-08-04,63469,30,43.56,632,False,repaid,2023-09-03
LN61299B6D,BRWC97CEFB6,2024-03-11,121763,90,41.6,738,False,repaid,2024-06-09
LN8B9B2C9D,BRWC97CEFB6,2023-07-12,49475,30,19.14,529,False,repaid,2023-08-11
LN4AE04CF4,BRWA230E134,2023-12-26,139782,14,40.19,431,False,repaid,2024-01-09
LN1D307E85,BRW90850E23,2023-04-24,139315,14,32.46,506,False,repaid,2023-05-08
LNAD119C9B,BRW1578D605,2023-05-08,23633,14,28.63,744,False,defaulted,2023-05-22
LND2E6924E,BRW1578D605,2022-06-23,103607,30,33.77,378,True,repaid,2022-07-23
LNFA2A2419,BRW33D9CB9A,2022-10-26,383149,30,19.23,493,False,repaid,2022-11-25
LN21749282,BRWD943817D,2024-02-18,225308,7,38.32,507,False,repaid,2024-02-25
LNB03C24F1,BRW42E61B33,2024-09-12,72764,30,30.9,555,False,active,2024-10-12
LN7FF50928,BRW5B253046,2024-04-24,44642,7,20.0,349,False,repaid,2024-05-01
LN5CA6A38D,BRW5B253046,2024-01-16,32230,14,43.6,768,False,repaid,2024-01-30
LN36AF7875,BRWB26A1B38,2023-09-11,28401,30,33.13,359,False,repaid,2023-10-11
LNA6DBCAA1,BRWA557F070,2024-09-03,102965,90,29.45,413,True,active,2024-12-02
LN669F6C62,BRWA557F070,2022-12-27,103851,30,23.76,850,False,repaid,2023-01-26
LN144206A6,BRW67D369CA,2024-03-30,103943,90,27.45,371,True,repaid,2024-06-28
LN8E29BD49,BRW35B6FA0C,2022-06-30,14388,30,29.57,441,False,repaid,2022-07-30
LN7D5724D0,BRW35B6FA0C,2023-03-16,25960,60,45.98,819,False,repaid,2023-05-15
LNE3560E46,BRW00A464DA,2023-08-05,114143,90,35.37,764,False,repaid,2023-11-03
LNB4DD563F,BRW00A464DA,2023-02-11,43216,7,28.35,635,False,repaid,2023-02-18
LND79B8AF9,BRW00A464DA,2024-04-13,144693,7,29.23,764,False,repaid,2024-04-20
LN0E0CB363,BRW6D1CA68B,2023-02-26,72186,30,39.76,666,False,repaid,2023-03-28
LN0E17C1CA,BRW8209E1B1,2022-08-08,122430,60,26.96,703,False,repaid,2022-10-07
LNDE20E751,BRW8209E1B1,2023-02-13,14462,60,44.19,374,False,repaid,2023-04-14
LNF87CFA6E,BRWDDC6A194,2024-06-25,37474,30,33.06,805,False,repaid,2024-07-25
LN622A3A95,BRWDDC6A194,2023-09-25,44263,60,40.46,608,False,repaid,2023-11-24
LNABF498DA,BRWDDC6A194,2024-02-21,19975,60,45.23,651,False,repaid,2024-04-21
LNCAA2D0C6,BRWEF9108D6,2022-07-29,25289,60,26.1,333,False,repaid,2022-09-27
LN2D4CDA50,BRWEF9108D6,2023-08-08,21265,7,36.54,605,True,repaid,2023-08-15
LN5DCD9520,BRW5D3EC4C0,2024-07-03,22576,7,23.38,481,False,repaid,2024-07-10
LN81B7756B,BRW5D3EC4C0,2023-10-28,102749,60,28.15,709,False,repaid,2023-12-27
LND8708642,BRW787B48B3,2023-05-30,473191,60,21.29,371,False,repaid,2023-07-29
LN71C39DC5,BRWE19C2FAC,2023-07-31,160460,60,30.62,608,False,repaid,2023-09-29
LN05242D2C,BRW410B39AA,2023-07-03,53710,14,21.5,679,False,repaid,2023-07-17
LN9022A00D,BRW410B39AA,2022-08-13,417751,14,45.93,491,False,repaid,2022-08-27
LNEC7EB1F2,BRW2F85F2AC,2023-06-18,31482,30,35.03,448,False,repaid,2023-07-18
LN8690E60C,BRW1BE87225,2023-04-16,30417,30,36.82,793,False,repaid,2023-05-16
LN387D01DE,BRW1BE87225,2023-07-24,422748,60,19.53,359,True,repaid,2023-09-22
LN21BD315F,BRWE1A7DB82,2023-07-04,97299,30,21.62,380,False,defaulted,2023-08-03
LN2AFD15D0,BRWE1A7DB82,2023-10-08,43430,14,20.71,508,False,repaid,2023-10-22
LN134CBD6A,BRWADFA8EE3,2023-08-10,49706,14,30.6,654,False,repaid,2023-08-24
LN7942F792,BRWADFA8EE3,2022-11-01,5791,14,32.71,781,False,repaid,2022-11-15
LN8B9CF220,BRW489AE0C6,2024-02-26,186535,60,43.14,301,False,repaid,2024-04-26
LNC63FE7D6,BRW7F38B429,2023-01-09,15442,90,39.28,430,False,repaid,2023-04-09
LND55D47C4,BRW7F38B429,2023-04-08,29965,90,20.43,534,False,repaid,2023-07-07
LN2F7B1EB6,BRWB7797C0F,2024-05-08,5843,60,39.6,739,False,repaid,2024-07-07
LN15F105AF,BRWB7797C0F,2023-05-04,86370,30,44.24,504,False,repaid,2023-06-03
LN1304427E,BRW5D8A78C3,2022-09-05,15720,60,29.74,330,False,repaid,2022-11-04
LN7C4CC15C,BRW5D8A78C3,2023-06-30,30708,30,27.79,375,False,written_off,2023-07-30
LNB3FA3611,BRWD3AB1A34,2023-05-11,178801,7,28.84,584,False,defaulted,2023-05-18
LNFAD6569E,BRW28892596,2024-05-06,102657,14,46.59,651,False,repaid,2024-05-20
LN72695264,BRW3CE217D1,2023-09-06,139733,60,31.64,555,True,repaid,2023-11-05
LNB67915ED,BRWDAC615B2,2024-08-17,31084,7,33.01,599,False,repaid,2024-08-24
LND3A26869,BRW575E9C6B,2024-06-10,38117,30,20.22,473,False,repaid,2024-07-10
LN9E7B3D9A,BRW28B774EF,2024-01-23,158438,30,31.21,551,False,written_off,2024-02-22
LN85D2BF4C,BRWFFF3B63B,2022-10-19,15913,30,34.91,635,False,repaid,2022-11-18
LN16090134,BRWFFF3B63B,2024-09-12,197515,7,38.13,569,False,repaid,2024-09-19
LNB5901B4D,BRW69670626,2023-02-18,170067,60,44.44,719,False,repaid,2023-04-19
LNE5F9F263,BRW69670626,2023-12-08,33634,30,20.71,334,False,repaid,2024-01-07
LNC829A06D,BRW3863EA2E,2023-05-21,34071,60,40.24,513,False,repaid,2023-07-20
LN2B0E37F1,BRWC567D9D4,2024-07-14,208004,30,18.92,591,False,repaid,2024-08-13
LNF1126541,BRWC567D9D4,2023-06-28,26442,14,22.07,843,False,written_off,2023-07-12
LN5F81FEB2,BRWABA83A8D,2022-06-30,488663,90,40.75,402,False,repaid,2022-09-28
LN38B8FADE,BRWABA83A8D,2024-01-13,424716,30,24.71,753,False,defaulted,2024-02-12
LN09D27F32,BRWF57DF4C9,2023-10-29,29597,14,38.9,771,False,repaid,2023-11-12
LN7320D034,BRWF57DF4C9,2023-05-22,178552,30,19.02,498,False,repaid,2023-06-21
LN2A7A3893,BRW09DFB256,2024-09-16,44389,30,28.25,305,False,active,2024-10-16
LN03CC5F30,BRW8B68AABC,2023-12-15,113200,60,21.74,829,False,repaid,2024-02-13
LN8F8563CB,BRW8B68AABC,2022-11-12,11194,30,32.86,729,False,repaid,2022-12-12
LND0CD6C1E,BRW8B68AABC,2023-11-03,49985,90,41.39,352,False,repaid,2024-02-01
LNA8C843D3,BRWFEE98D34,2024-09-29,35595,30,31.52,356,False,active,2024-10-29
LNFB81AAE7,BRWED5A5239,2023-04-24,110764,14,35.17,589,False,repaid,2023-05-08
LND80975B9,BRWA1B8BE8D,2024-03-13,41337,90,32.93,843,False,repaid,2024-06-11
LN6418BBF7,BRWA1B8BE8D,2023-11-19,12157,14,25.59,428,False,repaid,2023-12-03
LNFC4854BA,BRW78FF52AF,2022-11-27,245397,30,27.01,342,False,repaid,2022-12-27
LNFC6843F6,BRW78FF52AF,2024-07-05,24254,7,36.75,485,True,repaid,2024-07-12
LNB3599ABB,BRW88FC2D4F,2022-07-08,86575,60,29.68,758,False,repaid,2022-09-06
LNF6129103,BRW88FC2D4F,2023-08-15,151514,7,47.86,836,False,repaid,2023-08-22
LN23F15CB8,BRW4A749CAB,2022-12-24,54377,60,26.6,781,False,repaid,2023-02-22
LN8B83BC0C,BRW64C67923,2024-03-30,39606,14,37.94,544,False,repaid,2024-04-13
LN94D5CF58,BRW64C67923,2024-03-10,49832,30,18.13,691,False,repaid,2024-04-09
LN1E974F81,BRW2F11AC72,2023-04-13,41105,30,30.45,407,False,repaid,2023-05-13
LN443A4A7A,BRW8EAC45E0,2024-09-27,179314,30,19.77,438,False,active,2024-10-27
LN6FBB8C6D,BRW37A9C713,2023-08-29,33695,30,24.28,490,False,repaid,2023-09-28
LN6434A916,BRW39D33693,2023-08-23,36599,30,27.71,783,False,repaid,2023-09-22
LN76D93277,BRW4D8122BA,2023-09-20,31533,7,40.35,564,False,repaid,2023-09-27
LN179F3713,BRW4D8122BA,2023-04-20,28356,14,42.33,607,False,repaid,2023-05-04
LN8B9EF7FB,BRWCBFCD8BB,2023-11-27,86569,14,28.96,349,False,repaid,2023-12-11
LN12FDB48B,BRWCBFCD8BB,2022-09-15,79418,60,34.3,787,False,repaid,2022-11-14
LN5FBD02B0,BRW61BD4CCA,2023-04-24,459232,30,43.97,677,True,repaid,2023-05-24
LNB684D571,BRW669515FC,2022-06-10,103025,90,31.02,369,False,repaid,2022-09-08
LN1CF5C37D,BRW669515FC,2024-05-20,466939,7,40.4,352,False,repaid,2024-05-27
LNABB5050D,BRW669515FC,2023-05-19,104151,30,28.79,550,False,repaid,2023-06-18
LNB729C0C7,BRW7770005A,2023-04-25,70220,30,46.16,645,False,repaid,2023-05-25
LN5966C40E,BRW0112CA4A,2023-07-18,51981,14,45.24,575,False,repaid,2023-08-01
LNE30C4485,BRW0112CA4A,2023-09-19,187714,7,46.07,823,False,repaid,2023-09-26
LNEA15E2B8,BRW428489D1,2023-02-12,16787,30,34.81,652,False,repaid,2023-03-14
LNFA35055F,BRW428489D1,2023-08-29,17151,60,22.65,493,False,repaid,2023-10-28
LN73440A18,BRW428489D1,2024-06-11,292118,30,18.03,528,True,repaid,2024-07-11
LNE3754484,BRWEBF7F52C,2023-07-07,249699,14,19.93,669,True,repaid,2023-07-21
LN35677C79,BRWEBF7F52C,2023-12-05,191236,30,19.53,544,True,repaid,2024-01-04
LNF99017F5,BRWEBF7F52C,2023-01-24,306444,30,23.72,462,False,repaid,2023-02-23
LN5A037530,BRW37BF81FB,2024-02-18,34279,7,35.53,402,False,repaid,2024-02-25
LNB55524C1,BRW37BF81FB,2023-08-22,101040,60,43.51,675,True,repaid,2023-10-21
LN76C24BBD,BRW902106B1,2023-12-02,24147,30,44.2,351,False,repaid,2024-01-01
LNEA02F013,BRW887A22E2,2023-01-02,16141,7,26.68,833,False,repaid,2023-01-09
LNEBEA6E94,BRW3157972B,2024-04-11,18719,14,19.26,316,False,repaid,2024-04-25
LN61022FA6,BRWEB4938FD,2024-07-02,14977,30,36.26,512,False,repaid,2024-08-01
LN6BFD9957,BRW155D9B84,2024-09-07,180970,14,25.62,392,False,repaid,2024-09-21
LN36661BB2,BRWD3F71CE8,2023-01-14,319925,90,29.65,362,False,repaid,2023-04-14
LNABA46A05,BRWD3F71CE8,2023-01-27,33280,60,26.7,671,False,repaid,2023-03-28
LN3E0CCDEC,BRWC73AB1C2,2024-03-12,45325,30,37.02,660,False,repaid,2024-04-11
LN837DFB62,BRWC630F2FF,2023-11-22,150310,30,18.18,361,True,repaid,2023-12-22
LNF72E2D7B,BRWADE4DF55,2022-06-19,33979,30,44.74,408,False,repaid,2022-07-19
LN914A90D2,BRW5A216166,2023-04-16,159161,14,45.9,594,False,repaid,2023-04-30
LN475D000A,BRW2401DCB5,2022-10-30,141527,90,33.74,580,False,repaid,2023-01-28
LN3B3AB977,BRW2401DCB5,2022-12-17,21662,30,23.15,369,False,defaulted,2023-01-16
LN8EB80B1B,BRWFB4D804F,2022-06-25,56694,14,20.83,331,False,repaid,2022-07-09
LN3068627C,BRW7937F7AC,2023-01-26,48060,90,27.5,382,False,repaid,2023-04-26
LN8FA09A5E,BRW2E21A47A,2024-09-07,41890,7,23.4,482,False,repaid,2024-09-14
LN0B419FEC,BRW292464D4,2023-12-15,47832,7,44.19,662,False,repaid,2023-12-22
LN36D541B8,BRW292464D4,2023-12-13,15349,7,32.32,346,False,repaid,2023-12-20
LNF8B431AB,BRW292464D4,2023-01-20,13904,90,46.93,602,False,repaid,2023-04-20
LN833DCC61,BRWA63B1329,2023-06-10,177493,7,24.91,455,False,repaid,2023-06-17
LN149D2771,BRWA63B1329,2023-03-16,110810,14,35.76,663,False,repaid,2023-03-30
LN3E1929D7,BRW6A80526A,2024-06-18,28354,30,42.63,326,False,repaid,2024-07-18
LN06DA0762,BRW5CDCCAE8,2023-07-27,13391,60,46.12,320,False,written_off,2023-09-25
LND7E745C0,BRWB2DA797A,2023-10-21,26927,60,23.11,428,False,repaid,2023-12-20
LN0AF66296,BRWFFCC6028,2022-07-24,117412,30,32.15,537,False,repaid,2022-08-23
LN438E5D3E,BRW5B381B88,2023-02-13,57750,90,33.12,665,False,repaid,2023-05-14
LNC7CF9C4C,BRWCCE2F350,2023-11-25,49184,30,46.37,584,False,repaid,2023-12-25
LNC48B9F2B,BRW43B66A35,2023-01-11,8804,30,31.09,451,True,defaulted,2023-02-10
LN8FDA0057,BRW372F3015,2023-10-27,84802,30,28.95,588,True,defaulted,2023-11-26
LNC82A33B8,BRW372F3015,2023-07-17,453311,7,30.56,682,False,repaid,2023-07-24
LN305E535F,BRW4F7C0D1C,2023-12-25,19223,90,22.48,781,False,repaid,2024-03-24
LNCC0A539D,BRW06825D3B,2023-12-19,27171,7,46.4,574,False,repaid,2023-12-26
LN698AE662,BRW06825D3B,2023-01-22,309678,60,40.21,666,False,repaid,2023-03-23
LN858D8427,BRW4E4735B9,2023-07-12,47825,7,43.95,779,False,repaid,2023-07-19
LNF98AE3B2,BRW4E4735B9,2022-09-04,45593,7,38.16,636,False,repaid,2022-09-11
LN5B98DEAE,BRW4E4735B9,2024-03-31,59684,30,34.02,340,False,repaid,2024-04-30
LN15E04D4C,BRWE2A754F6,2023-06-09,451279,60,45.88,538,False,repaid,2023-08-08
LN4D06C12E,BRWE2A754F6,2024-04-10,21437,14,35.42,711,False,repaid,2024-04-24
LN090E99BC,BRW6831DBBD,2023-11-14,126897,90,36.75,808,False,repaid,2024-02-12
LNC7E502E0,BRW6831DBBD,2023-03-12,174205,90,37.85,814,False,repaid,2023-06-10
LNFB832B07,BRW6831DBBD,2024-08-30,32809,7,27.25,773,False,repaid,2024-09-06
LN0A1239EA,BRWD78C2D59,2022-07-03,491469,14,46.23,729,False,repaid,2022-07-17
LNE7C1DE5C,BRWF407A476,2024-09-06,193974,30,21.53,447,False,active,2024-10-06
LN5C8123EC,BRW88F3BA4D,2024-07-16,47030,30,35.47,468,True,repaid,2024-08-15
LND1642B57,BRW88F3BA4D,2024-03-01,6692,90,28.04,656,False,repaid,2024-05-30
LNBFDA5AD1,BRW4B00209E,2023-09-20,9044,60,29.05,726,False,repaid,2023-11-19
LN529F14F2,BRWC91814FF,2023-10-19,13077,7,18.14,397,False,repaid,2023-10-26
LN1888A2EC,BRWF6BBC409,2023-03-06,34134,7,19.53,544,False,repaid,2023-03-13
LN22EB2023,BRWF6BBC409,2023-08-07,7644,30,39.99,720,False,repaid,2023-09-06
LN169BF5E4,BRW135E790F,2023-05-05,437740,60,32.56,573,False,repaid,2023-07-04
LN3175DA09,BRW4FB7FA03,2024-02-04,80123,14,27.65,720,False,repaid,2024-02-18
