repayment_id,loan_id,borrower_id,payment_date,amount_paid_ngn,payment_method,days_past_due,partial_payment
RPY4053C083,LN0F5D2FEA,BRWC159BAE2,2024-02-03,2761,Cash Agent,23,True
RPYF75B8145,LN5BDFD70A,BRW69EA929F,2023-11-17,17327,USSD,0,False
RPY3959E46F,LN9F9A1237,BRW69EA929F,2023-01-02,11581,USSD,0,False
RPY3DEF8FA5,LN213CEF24,BRW3979597B,2023-08-06,12657,Bank Transfer,0,True
RPY948BA508,LN213CEF24,BRW3979597B,2023-08-21,10186,USSD,10,False
RPY98DAEC5B,LN8F687874,BRW783506A5,2023-12-09,174242,Cash Agent,0,False
RPYDDB48FE6,LND17EF1FB,BRW1D3AE65A,2022-12-02,122584,Direct Debit,0,True
RPY877097EC,LND17EF1FB,BRW1D3AE65A,2022-12-22,59781,Cash Agent,2,False
RPYEF8AA369,LNF335EB8E,BRW1D3AE65A,2023-04-06,46134,Bank Transfer,0,False
RPY5F7D9DCD,LN901BE445,BRW1D3AE65A,2024-03-17,10842,Cash Agent,0,False
RPYB5640FA5,LN2DE0F6A1,BRWF9CF00C7,2023-08-10,15575,Cash Agent,0,False
RPYD66396D4,LN2274F02B,BRW25070E1C,2023-02-25,139571,Direct Debit,0,False
RPY2C8C5EDA,LNB8CAE245,BRWD1211884,2022-10-21,21129,Cash Agent,0,False
RPYD454409B,LN1DF41B8D,BRW7681EE57,2023-03-23,8249,Cash Agent,0,False
RPY70201506,LNA65B8B4C,BRW7681EE57,2022-08-21,28427,Cash Agent,0,False
RPYA15668CE,LN05A8D463,BRWD4A6AD8B,2023-04-13,10629,Cash Agent,0,False
RPYB12F094B,LNF4FE2AAD,BRW92BDB30A,2022-06-25,372355,Cash Agent,0,False
RPY3A75BCAA,LN55977CBC,BRW92BDB30A,2024-05-10,193866,Cash Agent,0,False
RPYF53F3D2F,LNC51382A7,BRWCB048642,2023-03-07,154012,Cash Agent,0,False
RPYE6F24980,LNE56D3A63,BRWCB048642,2022-11-28,7000,Bank Transfer,0,False
RPY61A5A1F2,LN7B84B359,BRW32D71092,2023-05-11,37977,Direct Debit,0,False
RPY1668F3C7,LN95127582,BRW9962A4B6,2023-02-26,35320,Bank Transfer,0,True
RPY630F0A3C,LN95127582,BRW9962A4B6,2023-03-13,47350,Bank Transfer,8,False
RPY0CAB248D,LN386D0DE8,BRWC46262AF,2023-08-30,22898,Bank Transfer,0,False
RPYD635AD97,LN89E949BF,BRW56B1DA1F,2022-12-18,25620,Direct Debit,0,False
RPYDC7EC50D,LN01A46546,BRWF313BA95,2023-03-27,12591,Cash Agent,0,True
RPY03528415,LN01A46546,BRWF313BA95,2023-04-16,8839,Cash Agent,6,False
RPYA3FBA3DB,LNC06D85D7,BRWF313BA95,2022-09-19,15361,Bank Transfer,0,False
RPYD5008473,LN80F0B18A,BRWF313BA95,2022-09-07,36069,USSD,0,False
RPY30557601,LN06A7953C,BRWEEA3BAB4,2024-05-27,54027,Bank Transfer,0,True
RPYCC54868C,LN06A7953C,BRWEEA3BAB4,2024-06-08,125340,Cash Agent,4,False
RPY2C0472E6,LN081DF57A,BRWEEA3BAB4,2023-11-23,13787,Bank Transfer,0,False
RPYA2A01943,LN27313E62,BRW2D9D9F32,2022-11-16,16983,Cash Agent,0,False
RPY74A7E96B,LNB7057D90,BRW2D9D9F32,2024-03-27,454488,Direct Debit,0,False
RPY4EBF7566,LND75E131A,BRWF9F8306F,2024-01-01,74561,Bank Transfer,0,True
RPY0216080A,LND75E131A,BRWF9F8306F,2024-01-26,32988,USSD,6,False
RPYBD471852,LN07D9D3B2,BRW45AE5426,2023-03-11,46062,Cash Agent,0,False
RPY5E499FF7,LNCB2A66E5,BRW39B63AC7,2023-03-21,142349,Direct Debit,0,False
RPY44B71C83,LN5F167725,BRW39B63AC7,2023-02-02,161774,Cash Agent,0,False
RPYAB844DA5,LN97E043E8,BRW39B63AC7,2022-08-14,11182,Direct Debit,0,True
RPYE3EFB0AF,LN97E043E8,BRW39B63AC7,2022-09-07,24572,Direct Debit,7,False
RPY1DD863EF,LN05846E17,BRWF0FDF26B,2023-05-16,154727,USSD,0,False
RPY0D801D8F,LN5A43375C,BRW9C457ED2,2022-08-25,5752,USSD,0,False
RPY13CA41CB,LN0F2D5CC4,BRWDE0AB6D2,2023-07-15,76430,Cash Agent,0,False
RPYE70591F3,LN2A8268A2,BRWB5C55333,2022-10-04,257533,Direct Debit,0,False
RPYB5687A73,LNEE5311BA,BRW2027AB37,2023-04-20,110131,Cash Agent,0,False
RPYF5D4CC35,LNC08C6976,BRW7B3EC739,2023-03-01,14329,Cash Agent,0,False
RPYC31F3258,LN730BD90D,BRWB3C3A7F5,2024-01-18,47850,Cash Agent,0,False
RPY6F3058CD,LNEAF6E2EE,BRW3DCFACF9,2023-01-18,12864,Cash Agent,0,False
RPYE4081217,LNF89214B4,BRWC2ED3DC5,2024-09-28,10746,USSD,0,False
RPY5905ACCB,LN26460FF0,BRW4E65683C,2023-02-08,137643,Cash Agent,0,False
RPY2EB6C57F,LNDA5CB26F,BRWDD60D379,2022-06-29,180820,Cash Agent,0,True
RPY4A68845D,LNDA5CB26F,BRWDD60D379,2022-07-07,306040,Cash Agent,1,False
RPYB50795C2,LNC59EEA51,BRW8367EEC5,2023-04-14,21569,Bank Transfer,0,False
RPY43F4EA50,LN7FD33C6F,BRW6E6E5513,2024-01-04,44985,Cash Agent,0,True
RPY2670696E,LN7FD33C6F,BRW6E6E5513,2024-01-23,55232,Direct Debit,2,False
RPY4D914067,LNAACAADDF,BRWD5CCD4D8,2023-03-02,123428,Cash Agent,0,False
RPYB95F6E35,LN71CAB863,BRWD5CCD4D8,2022-10-25,144693,Direct Debit,0,False
RPY9132257D,LNB7E99412,BRWD5CCD4D8,2024-03-18,18059,Bank Transfer,0,False
RPYA228B162,LNC9B4810B,BRW29B47EDF,2023-11-26,83530,Cash Agent,0,False
RPY31C88A3A,LNEF229FD1,BRW50DF0916,2022-09-12,327520,Direct Debit,0,True
RPY7BC35EBE,LNEF229FD1,BRW50DF0916,2022-09-29,165716,Bank Transfer,2,False
RPY7249931A,LN0263F76B,BRW3BFD5102,2023-11-27,29318,Direct Debit,0,False
RPY23F52042,LN653C4584,BRW99290C01,2024-03-04,7294,Cash Agent,11,True
RPYCE674EB9,LN0DF7302C,BRW1EF863BC,2024-07-15,39942,Bank Transfer,0,True
RPY75BE8781,LN0DF7302C,BRW1EF863BC,2024-08-01,32208,Direct Debit,8,False
RPYFC065305,LN43A453CB,BRWDBD6E423,2024-03-08,24363,USSD,0,True
RPY0D34559B,LN43A453CB,BRWDBD6E423,2024-03-21,36136,USSD,6,False
RPY3AA38014,LN44CD2FCD,BRW704D826A,2023-03-18,3971,Bank Transfer,20,True
RPY74B134AD,LND4D3832C,BRW363A0C55,2024-07-29,112772,USSD,0,True
RPYF0E7324A,LND4D3832C,BRW363A0C55,2024-08-18,54684,Direct Debit,7,False
RPY91EC583F,LNCD3783C0,BRW363A0C55,2023-06-15,273544,Direct Debit,0,False
RPY62BF3765,LNAB35FB61,BRW864E4C03,2024-04-14,140798,Cash Agent,0,False
RPY4E69D0F4,LN4EC2EFF9,BRW808004E8,2024-09-14,34502,Cash Agent,0,False
RPYF97AAF2B,LN675882DD,BRW82724B1A,2022-12-13,77749,USSD,0,False
RPY9EFD1E03,LNA537D34B,BRW82724B1A,2023-03-16,131358,Direct Debit,0,False
RPY2F197DBC,LN686B933D,BRW82724B1A,2022-11-14,178918,USSD,0,False
RPY3D2891E5,LNCCB0C3F6,BRW50A7B11A,2024-01-16,36685,USSD,0,False
RPY155AF3CA,LN7C168973,BRW50A7B11A,2023-05-20,19701,Direct Debit,0,True
RPY9C6D93A0,LN7C168973,BRW50A7B11A,2023-06-10,45843,USSD,4,False
RPY3EC03301,LN40804FD4,BRW50A7B11A,2022-11-13,2022,Cash Agent,46,True
RPY6317C72E,LND06CBC88,BRW8C6B6279,2022-07-27,130730,Cash Agent,0,False
RPY9B3CDE29,LN75473031,BRW8C6B6279,2023-03-20,65688,Bank Transfer,0,False
RPYFD77107E,LNFBBF3705,BRW4ABC067B,2023-10-29,14463,Bank Transfer,22,True
RPY09535678,LND40AF32D,BRWEEA8E37F,2024-06-02,75402,USSD,0,False
RPYE514C2B5,LN557897D9,BRWEEA8E37F,2023-10-07,326895,USSD,0,False
RPY43435BF6,LNBB25354C,BRWBEEAC8FF,2023-01-11,117590,Direct Debit,0,False
RPYC3072A07,LNF07C4351,BRWBEEAC8FF,2022-10-25,5758,USSD,0,False
RPY469D4509,LN814A1822,BRWCB7FC80A,2022-10-24,49230,USSD,0,False
RPY699A925C,LNB28A91F0,BRW9C60DE5E,2024-09-09,35945,Bank Transfer,43,True
RPY16BA5DE3,LNB9276E27,BRW5E424B2F,2024-07-07,18433,Cash Agent,28,True
RPY61D56B43,LN769387E9,BRW5E424B2F,2023-05-02,25757,Bank Transfer,0,False
RPYF49A1479,LN545E52F5,BRW98424257,2024-03-13,16064,USSD,0,True
RPYE5593F39,LN545E52F5,BRW98424257,2024-03-28,31987,Direct Debit,3,False
RPY1147F873,LN29D0C999,BRW8F6613F6,2023-06-20,18517,Bank Transfer,0,False
RPY7931EB0A,LNA51839DE,BRW1549615F,2023-12-10,29677,Direct Debit,0,True
RPY19F12E1B,LNA51839DE,BRW1549615F,2024-01-01,43400,Direct Debit,10,False
RPYDBBE3FD3,LN0085D592,BRW3F420BF5,2022-12-07,20131,Direct Debit,0,True
RPY20614753,LN0085D592,BRW3F420BF5,2022-12-27,15891,Direct Debit,7,False
RPY38B06C26,LNCAD9A393,BRW797DA082,2023-01-30,13053,Bank Transfer,0,True
RPY3949CFCB,LNCAD9A393,BRW797DA082,2023-02-18,19939,Cash Agent,3,False
RPYA1D2EEBA,LN77E82778,BRW797DA082,2022-11-15,266011,Bank Transfer,0,False
RPY67EFD467,LN229B94E2,BRW899A9317,2023-10-04,116397,Direct Debit,0,False
RPY5C51E8E7,LN7590E160,BRW67679E56,2024-05-19,19585,USSD,0,False
RPY9C38B8D2,LN32871965,BRW67679E56,2024-07-07,7063,Bank Transfer,0,True
RPY9D765B5D,LN32871965,BRW67679E56,2024-07-15,4762,Direct Debit,7,False
RPYAE782967,LN828E5151,BRW5AA36A11,2023-03-23,127896,Direct Debit,0,False
RPYF3BF7A5E,LN3642DB2C,BRW5AA36A11,2022-12-05,143714,USSD,0,False
RPYD5A51FEA,LN411CD5FF,BRWAA604766,2024-02-01,138113,Cash Agent,0,False
RPYBC2188E3,LN53026CCE,BRWAA604766,2024-01-28,167605,Cash Agent,0,False
RPY6CECF520,LN3DBB7F75,BRWAA604766,2024-06-01,33799,Direct Debit,0,False
RPYC87E7F4A,LNCDF1CCB6,BRWF41779E4,2023-01-30,48624,Direct Debit,0,False
RPY87773340,LN51686C19,BRWBFE1EE5A,2023-06-08,152090,Bank Transfer,0,False
RPY216B677D,LN2AC4C427,BRWBFE1EE5A,2022-11-17,203434,Direct Debit,0,False
RPY71993D23,LN3D988302,BRW532AF702,2023-05-24,143457,USSD,0,False
RPYDC54F05B,LNF796AB26,BRW532AF702,2023-09-02,97858,Bank Transfer,0,False
RPYE1190F9C,LN5190F49D,BRW74DE4847,2023-09-24,472646,Cash Agent,0,False
RPY16C94E4B,LNB30E6E77,BRW74DE4847,2023-05-31,5781,USSD,0,False
RPY0E617BDF,LN1A57D993,BRW96D744A9,2023-05-14,151022,USSD,0,False
RPYEF554FA7,LND5A1A539,BRWFF5AD29F,2023-01-07,24369,USSD,0,True
RPYFFF30BFE,LND5A1A539,BRWFF5AD29F,2023-01-23,17878,USSD,8,False
RPY0FE07575,LND1AEBF89,BRWFF5AD29F,2023-02-03,174869,Cash Agent,0,False
RPYC7588F00,LN6BA4F664,BRWE970998E,2024-02-24,282116,Direct Debit,0,False
RPY6CA45CAF,LNE7F3F72D,BRW0555B346,2023-03-08,47151,USSD,0,False
RPY52887356,LNAC317555,BRW7966DB73,2022-12-25,41097,Direct Debit,0,False
RPY0817067A,LN717E856C,BRW99BD9FCF,2023-05-15,315887,Bank Transfer,0,False
RPY167D91A4,LNFEE08E2E,BRW8D8320EE,2023-05-04,292262,USSD,0,False
RPY7A7473C8,LND2EF9DFA,BRW6BFB7229,2023-11-23,483209,Bank Transfer,0,False
RPY810ACD8B,LN1309BB6A,BRWF1A680CF,2023-03-18,134923,Bank Transfer,0,False
RPY5C8A13D1,LNF57575F6,BRWF1A680CF,2023-07-06,87154,Bank Transfer,0,True
RPYC7FEB448,LNF57575F6,BRWF1A680CF,2023-07-22,40413,Bank Transfer,8,False
RPY4EF3E62E,LN80D058B8,BRWF1A680CF,2024-07-24,174736,Cash Agent,0,True
RPY78656BAC,LN80D058B8,BRWF1A680CF,2024-08-10,159697,Direct Debit,3,False
RPYC4D3BA1F,LN221CF80A,BRW106C7A40,2024-02-02,4367,Bank Transfer,38,True
RPY2F6ECB55,LN2AB2EDC0,BRW106C7A40,2023-09-19,351885,Cash Agent,0,False
RPYA42872CB,LNFC3F823D,BRW92FE81F5,2023-05-05,238001,USSD,0,False
RPY5B912B38,LN59F47D5C,BRW84A77595,2023-07-28,277186,Direct Debit,0,False
RPY316C25DB,LN1E6821DD,BRW84A77595,2022-07-09,648,USSD,9,True
RPY33BE9A17,LN9958F572,BRWABC260AA,2024-01-26,86586,USSD,0,False
RPY0C21BE27,LN2BBB9CC5,BRWD8C1966C,2023-07-16,12720,Cash Agent,0,False
RPY016C5670,LN1AF343C4,BRWD8C1966C,2023-02-17,139500,USSD,0,False
RPYA36A3A0D,LN949262CE,BRWD8C1966C,2024-06-21,27309,Bank Transfer,0,False
RPY3D7DE0BD,LN08AC712B,BRWDA028530,2023-09-19,8026,Bank Transfer,0,False
RPYA69190C6,LNDCD701F7,BRWF0C5A363,2023-07-10,13192,Direct Debit,0,False
RPY49324F33,LNA1FF22FB,BRWF0C5A363,2023-11-25,57239,USSD,0,False
RPYD946C75F,LN90F992D5,BRWADC382E1,2023-04-26,130176,Cash Agent,0,True
RPY57E1A8BB,LN90F992D5,BRWADC382E1,2023-05-19,86280,USSD,5,False
RPYBBBC61DF,LN640ADE43,BRW20076FEA,2023-07-12,101636,USSD,0,False
RPY2DA3615E,LN60B43D50,BRWB8EF4D5C,2024-01-27,164469,Cash Agent,0,False
RPYDAE9CA5A,LN5AFC8CB7,BRW73BAAC30,2024-07-24,29553,Direct Debit,0,False
RPY930CA332,LN6A4CC2D7,BRW73BAAC30,2023-04-15,16163,Bank Transfer,0,False
RPY15C4A967,LNF5C2B7E5,BRW1698E021,2023-12-05,12344,Cash Agent,33,True
RPYC3866AF5,LNCA6EC6B4,BRW1698E021,2024-03-12,15882,Cash Agent,0,True
RPY07268088,LNCA6EC6B4,BRW1698E021,2024-03-24,23468,USSD,9,False
RPYCC53BCAD,LN093D0B80,BRWBAF49FAF,2022-12-18,343186,Cash Agent,0,False
RPY5D7EFCC7,LN2A290115,BRWBAF49FAF,2024-09-21,119709,Bank Transfer,0,False
RPYFA7DB75D,LN756B4BAB,BRWBAF49FAF,2023-05-17,110470,Bank Transfer,0,False
RPY09A101BC,LND8CE98B6,BRWC4845291,2024-01-15,409453,Bank Transfer,0,False
RPYC8D34D5C,LN4915AD94,BRWC4845291,2024-01-01,8071,Direct Debit,0,False
RPY1808292D,LN327DA533,BRW5C70C6E7,2023-09-19,26014,Bank Transfer,0,False
RPY7C03D956,LN0B1EDDBA,BRWA2D789E4,2022-08-10,44801,USSD,0,False
RPY37EAAAD3,LN7A0E21AD,BRW4CE0BB6A,2023-08-28,6680,USSD,54,True
RPYB472FD4F,LN356F701E,BRWA06FC435,2022-08-31,17056,USSD,36,True
RPY14468575,LN2D2D3ED6,BRW4DDF47CD,2023-11-16,6405,Direct Debit,0,False
RPY6767162C,LN47506B0B,BRW4DDF47CD,2022-12-11,28296,Bank Transfer,0,False
RPYFC2A08B7,LNFB0782E0,BRW7A1B3D4D,2023-06-20,39293,Bank Transfer,0,False
RPYB789823E,LNC9CB0853,BRW7A1B3D4D,2023-11-26,10832,Direct Debit,0,False
RPY8C86CCB0,LN03372A7F,BRW7A1B3D4D,2023-04-09,192242,Bank Transfer,0,False
RPY3DD8D9F1,LNE59AC423,BRWEE675AA6,2022-11-21,151470,USSD,0,False
RPY3494A836,LNDF0F4DC5,BRWF172C271,2023-10-24,91678,Bank Transfer,0,True
RPY58E616C4,LNDF0F4DC5,BRWF172C271,2023-11-13,81668,USSD,4,False
RPYD3E9372E,LNE485C739,BRW96D8BAD6,2023-04-01,39420,Bank Transfer,0,False
RPY07D97DC9,LN17F4901E,BRW96D8BAD6,2024-05-10,8185,USSD,0,False
RPY5DFAE8FA,LN631E5B30,BRWBF86B92A,2023-07-10,60870,Cash Agent,0,False
RPY60739383,LN0809CA92,BRWBF86B92A,2023-04-04,16984,Direct Debit,0,False
RPY5DFE5262,LN63BB4953,BRWBF86B92A,2024-02-21,49440,Cash Agent,0,False
RPY9C802D35,LNDCD61DBB,BRW20DE90D6,2023-12-09,23121,Direct Debit,0,False
RPY1662822F,LN723A9F8C,BRW4417A80B,2023-03-18,11853,USSD,0,True
RPYFAAB8379,LN723A9F8C,BRW4417A80B,2023-04-01,11081,Direct Debit,9,False
RPY05291915,LN82D724B8,BRWFC0CAB80,2023-04-11,329370,Bank Transfer,0,False
RPY6F86A1F0,LNA98E4A37,BRW770753B9,2024-09-08,4530,Direct Debit,0,True
RPYCC63A05B,LNA98E4A37,BRW770753B9,2024-09-24,9626,Direct Debit,3,False
RPY8F851EBF,LN9504EA32,BRW770753B9,2023-10-13,95585,Cash Agent,0,False
RPYD47701AD,LN9CF557BE,BRWF875109F,2023-05-11,445447,USSD,0,False
RPY22D876D5,LN48878C58,BRW3EC23C57,2023-03-10,42820,Direct Debit,0,False
RPYA08A815E,LN988E4E19,BRW3EC23C57,2024-03-26,108349,USSD,0,False
RPY05025ECF,LNEF0FA4DE,BRW3EC23C57,2024-03-11,120101,Cash Agent,0,True
RPYCCAAC8CC,LNEF0FA4DE,BRW3EC23C57,2024-03-24,62085,Cash Agent,4,False
RPYB3420354,LNE278E3BC,BRWC55495DC,2023-06-18,42182,Direct Debit,0,False
RPY337D667A,LN99A82E20,BRWA2411C4D,2023-11-03,96472,USSD,0,False
RPYB5E8D80D,LNC517AFD1,BRWA2411C4D,2022-09-03,23094,USSD,0,False
RPY8CC3F2A3,LNF216D3E2,BRW3AA751EB,2024-09-03,32420,USSD,0,False
RPY41B5C4D9,LN7C0359CC,BRW22EC6FAD,2023-09-25,37782,Cash Agent,0,False
RPYB185A872,LNC4496E2D,BRW22EC6FAD,2023-11-26,25945,Cash Agent,0,False
RPYF674784D,LN16318DCC,BRW22EC6FAD,2022-06-20,7843,Bank Transfer,0,False
RPY19F3B24C,LN774D2C81,BRW0AA4A0C2,2023-11-15,92196,USSD,0,True
RPYFFDABCF5,LN774D2C81,BRW0AA4A0C2,2023-12-09,63314,USSD,8,False
RPYD358B19F,LNBF461589,BRW0AA4A0C2,2023-11-14,125837,Cash Agent,0,False
RPYFFE6A004,LN4935E9C3,BRW0AA4A0C2,2023-06-25,48919,Direct Debit,0,False
RPY57B8E953,LN41A25714,BRW4ECA7E6F,2023-10-20,132204,Direct Debit,0,False
RPY16681D95,LN9BD588A0,BRW2685BC20,2024-03-04,389232,Bank Transfer,0,False
RPY1148C095,LN6051EDAD,BRWF22CFE23,2023-11-24,73141,Cash Agent,0,False
RPYB02EDD70,LN0EC824BA,BRWF22CFE23,2023-03-15,24100,Bank Transfer,0,True
RPYEBC21513,LN0EC824BA,BRWF22CFE23,2023-03-31,12354,Cash Agent,3,False
RPY079B7D18,LNC5953140,BRW829ACFA5,2023-01-25,9673,Direct Debit,28,True
RPY30FE8A12,LN846F3241,BRWF3D0A926,2022-11-05,102512,Cash Agent,0,False
RPY688872F7,LN841FCCD1,BRWF3D0A926,2022-11-18,46809,USSD,0,False
RPYD159C8E6,LNC31CB5AB,BRW30CE3D2C,2023-11-20,226371,Direct Debit,0,False
RPYFE7A4593,LN938392DE,BRW8A56FCE0,2023-07-22,426194,USSD,0,False
RPY57127CA0,LN8191AFEB,BRW8A56FCE0,2023-12-13,15405,Direct Debit,0,False
RPY730522A6,LN978FB1FF,BRW8A56FCE0,2022-12-04,86133,USSD,0,True
RPY797B9179,LN978FB1FF,BRW8A56FCE0,2022-12-27,62697,USSD,10,False
RPY24C22666,LN05840870,BRW5EC555C5,2024-06-23,6563,Cash Agent,25,True
RPYFC57D20D,LN6E7045F6,BRW6D355D91,2022-09-26,29800,Direct Debit,0,False
RPY053F195F,LN7E70C8F6,BRW6D355D91,2023-12-24,342522,Cash Agent,0,False
RPYD99332EA,LN49DF56C5,BRWEF2EE012,2024-05-23,45809,USSD,0,False
RPY91D81905,LN93C5A993,BRWEF2EE012,2023-03-21,494360,Bank Transfer,0,False
RPY11BCADC6,LN5BF2F750,BRW82CABA04,2022-07-10,42965,USSD,0,False
RPYB63A1228,LN7EECC2E2,BRWD7FBFDAB,2023-11-18,21233,Direct Debit,0,False
RPYE2087440,LN393EBD3E,BRW97DB0662,2023-12-26,58148,Direct Debit,0,False
RPY79082809,LN97B5EF3A,BRWCEAACD94,2023-03-25,9325,Bank Transfer,0,True
RPY7D30F44F,LN97B5EF3A,BRWCEAACD94,2023-04-14,21560,Bank Transfer,3,False
RPYCC57E332,LNA6C416C8,BRWCEAACD94,2022-07-29,13008,Bank Transfer,0,False
RPYAB09B19A,LN5C2D5323,BRWCEAACD94,2022-09-15,21048,USSD,0,False
RPY389531F1,LNFDC7F448,BRWEB31A550,2022-07-26,25317,Direct Debit,0,True
RPY61B55B9E,LNFDC7F448,BRWEB31A550,2022-08-14,22684,Direct Debit,10,False
RPY2D26889B,LN00E5147F,BRW49033124,2023-05-26,334836,USSD,0,False
RPY4BEA106A,LN0A343E2A,BRW50BF1DCD,2023-05-15,24952,Direct Debit,0,False
RPYA1D1BD1A,LN4F3ADE47,BRW4B6F5354,2022-11-21,17214,Cash Agent,0,False
RPYB83DA8D5,LNC19E8D62,BRW583B3B12,2024-03-10,124196,Bank Transfer,0,False
RPYF395546E,LNA66BBAB0,BRW583B3B12,2024-05-25,8860,Bank Transfer,6,True
RPYCCC82416,LN2A01FDF0,BRW9ABBD375,2024-07-05,7159,Direct Debit,43,True
RPY44F091DB,LN6D97E174,BRW03F32251,2023-04-19,165979,Cash Agent,0,False
RPY88287AE0,LN54B10A8B,BRW398A7208,2022-08-20,27460,Direct Debit,0,False
RPYA8B2DD25,LN953F2740,BRWDDBF04A7,2023-10-25,66328,Bank Transfer,0,False
RPY2D00AE5A,LN5F7A87C1,BRW477555B6,2024-02-15,13858,Direct Debit,0,True
RPYDC9EC795,LN5F7A87C1,BRW477555B6,2024-03-01,6033,Cash Agent,10,False
RPY61CDD2A2,LN890216A2,BRW477555B6,2023-05-15,169310,USSD,0,True
RPY23529EF2,LN890216A2,BRW477555B6,2023-05-27,291550,Bank Transfer,1,False
RPY3AE2DA7F,LN2B15B264,BRWF6F0AD39,2024-06-26,17281,USSD,0,False
RPYE30B32A2,LNF91C24AA,BRWE2B0BD58,2022-12-31,31294,Cash Agent,0,False
RPYC9A37DC0,LNA64A0303,BRWA2514244,2022-10-18,35204,Direct Debit,0,False
RPY3AF46C11,LN0EF191B0,BRWF769B098,2024-01-21,73479,Direct Debit,0,False
RPYD4F5A537,LN3BB1D77E,BRWF769B098,2023-05-04,156660,USSD,0,False
RPY97CF0EC9,LNC1473D09,BRWF44E2873,2022-10-23,31155,Bank Transfer,0,False
RPY054CD073,LN83FDACA6,BRWF44E2873,2022-11-03,11373,USSD,0,True
RPY74B991B5,LN83FDACA6,BRWF44E2873,2022-11-18,25292,Cash Agent,5,False
RPYE882FA99,LN8A9CF913,BRWF44E2873,2023-08-21,168520,USSD,0,False
RPY09C16DBF,LNBB3534F4,BRWD822B08E,2022-08-29,28154,Bank Transfer,0,False
RPY5BFB19C5,LNEAAAAE56,BRWD822B08E,2023-02-22,99854,Cash Agent,0,False
RPYFB13EA86,LN79A2A3C7,BRWE6822A98,2023-02-22,45134,USSD,0,False
RPYAC9D8E8F,LN10E80D79,BRWADFD542D,2023-04-11,15410,Cash Agent,0,True
RPY0ED875F3,LN10E80D79,BRWADFD542D,2023-04-29,7059,Direct Debit,3,False
RPYF494D463,LN0EF034EE,BRWADFD542D,2023-06-02,70301,Direct Debit,0,False
RPY1023DF10,LN14E65E35,BRWAA46E4F9,2023-04-02,41582,Cash Agent,50,True
RPYA1D5CD91,LNDD6767C3,BRW438BB5B6,2024-08-13,22157,Bank Transfer,0,False
RPYA1250F3D,LN7DBE5CF9,BRW711953F8,2023-08-11,16228,Direct Debit,0,False
RPY40D5C9A5,LN34673BDF,BRW711953F8,2023-03-29,12680,Direct Debit,0,False
RPY7ED59FE2,LN5C5290C3,BRW711953F8,2023-05-28,353631,Cash Agent,0,False
RPYD56AB54A,LN2B50BFDF,BRW88DD62E7,2024-01-18,24613,Bank Transfer,0,False
RPY2006C917,LN1B8440B2,BRWD9EBE07B,2023-07-27,35258,Direct Debit,0,True
RPY2149ADB0,LN1B8440B2,BRWD9EBE07B,2023-08-08,60261,Direct Debit,3,False
RPY47CA3BC0,LND700A15B,BRWEE9A85E1,2023-03-14,134728,Cash Agent,0,False
RPY54972E22,LN6461311B,BRWA1071556,2023-06-16,5137,Direct Debit,0,False
RPY8E557B96,LN02C44EEE,BRWA1071556,2024-09-21,23216,USSD,0,False
RPY3675E44E,LNC5BAD2DA,BRW1C6CC151,2023-03-22,69981,Cash Agent,0,False
RPY4F3D4780,LN9C9EF595,BRW1C6CC151,2023-04-01,40066,Direct Debit,0,False
RPYC77B9BFD,LN7F701D8B,BRWADFD271E,2022-07-13,152042,USSD,0,False
RPY832DD2E7,LN5CABA0B4,BRWADFD271E,2024-08-03,76854,USSD,0,False
RPY40746882,LNBE62987A,BRW4C8DE8D5,2022-12-18,17518,USSD,0,False
RPY834AF16F,LN696F97CD,BRW253A2C28,2024-08-22,21194,USSD,0,True
RPYD39309B3,LN696F97CD,BRW253A2C28,2024-09-05,19719,Cash Agent,2,False
RPY2DB29218,LN24F8BA34,BRW991DF61B,2023-03-18,30706,Direct Debit,0,False
RPY5173299C,LN2FC28CBB,BRWAE92421C,2024-08-25,24201,Direct Debit,0,True
RPYC9242470,LN2FC28CBB,BRWAE92421C,2024-09-13,18732,Direct Debit,6,False
RPYB0FD0AD1,LN364E5ED4,BRWB4A59541,2023-06-25,105926,USSD,0,False
RPYC19136DC,LNA956F31E,BRWF24A3AD9,2024-01-25,20817,USSD,0,True
RPY0E560B56,LNA956F31E,BRWF24A3AD9,2024-02-12,23558,Direct Debit,7,False
RPY4F8707CC,LNB609AF60,BRWD017ED15,2024-02-02,22864,Bank Transfer,0,False
RPY270EB13F,LN4768806A,BRWFB386BCB,2024-03-24,445369,Cash Agent,0,False
RPYE531F9A7,LNA20D21E9,BRWF9A2D565,2022-08-25,17240,Cash Agent,0,True
RPYA8CD122C,LNA20D21E9,BRWF9A2D565,2022-09-11,20554,Bank Transfer,5,False
RPYF19EC2EF,LN1F2A511A,BRWF9A2D565,2022-10-14,122725,Direct Debit,0,False
RPY566E3054,LNEB224CBF,BRW5B8F2107,2023-08-10,36170,Cash Agent,0,True
RPYB8A80BC7,LNEB224CBF,BRW5B8F2107,2023-08-30,55112,Cash Agent,1,False
RPYC84733DA,LN87E04B7F,BRWEAB76D79,2024-07-12,15139,Direct Debit,0,False
RPY8C01A229,LND3ACEA19,BRWEAB76D79,2023-09-02,63469,USSD,0,False
RPY75FB6858,LN61299B6D,BRWC97CEFB6,2024-06-09,121763,Cash Agent,0,False
